"PartitionKey","RowKey","Timestamp","Country","Latitude","Longitude","State","ZipCode"
"us.tx","73301","2016-04-26T03:37:29.0665335Z","US","30.220099","-97.749049","TX","73301"
"us.tx","73344","2016-04-26T03:37:29.0665335Z","US","30.210402","-97.726529","TX","73344"
"us.tx","73949","2016-04-26T03:37:29.0665335Z","US","36.493681","-101.793836","TX","73949"
"us.tx","75001","2016-04-26T03:37:29.0665335Z","US","32.960176","-96.838168","TX","75001"
"us.tx","75002","2016-04-26T03:37:29.0665335Z","US","33.087527","-96.610231","TX","75002"
"us.tx","75006","2016-04-26T03:37:29.0665335Z","US","32.962259","-96.897433","TX","75006"
"us.tx","75007","2016-04-26T03:37:29.0675347Z","US","33.005266","-96.895929","TX","75007"
"us.tx","75009","2016-04-26T03:37:29.0675347Z","US","33.337861","-96.752078","TX","75009"
"us.tx","75010","2016-04-26T03:37:29.0675347Z","US","33.030155","-96.93031","TX","75010"
"us.tx","75011","2016-04-26T03:37:29.0675347Z","US","32.975746","-96.88546","TX","75011"
"us.tx","75013","2016-04-26T03:37:29.0675347Z","US","33.114295","-96.694927","TX","75013"
"us.tx","75014","2016-04-26T03:37:29.0675347Z","US","32.855031","-96.977589","TX","75014"
"us.tx","75015","2016-04-26T03:37:29.0675347Z","US","32.829949","-96.979152","TX","75015"
"us.tx","75016","2016-04-26T03:37:29.0675347Z","US","32.855031","-96.977589","TX","75016"
"us.tx","75017","2016-04-26T03:37:29.0675347Z","US","32.811844","-96.94757","TX","75017"
"us.tx","75019","2016-04-26T03:37:29.0685354Z","US","32.962062","-96.984298","TX","75019"
"us.tx","75020","2016-04-26T03:37:29.0685354Z","US","33.773668","-96.605382","TX","75020"
"us.tx","75021","2016-04-26T03:37:29.0685354Z","US","33.727732","-96.473598","TX","75021"
"us.tx","75022","2016-04-26T03:37:29.0685354Z","US","33.02498","-97.118917","TX","75022"
"us.tx","75023","2016-04-26T03:37:29.0685354Z","US","33.056336","-96.733518","TX","75023"
"us.tx","75024","2016-04-26T03:37:29.0685354Z","US","33.077763","-96.806762","TX","75024"
"us.tx","75025","2016-04-26T03:37:29.0685354Z","US","33.090288","-96.740109","TX","75025"
"us.tx","75026","2016-04-26T03:37:29.0685354Z","US","33.03808","-96.733613","TX","75026"
"us.tx","75027","2016-04-26T03:37:29.0685354Z","US","33.042713","-97.023854","TX","75027"
"us.tx","75028","2016-04-26T03:37:29.0695361Z","US","33.03543","-97.061258","TX","75028"
"us.tx","75029","2016-04-26T03:37:29.0695361Z","US","33.044031","-96.996369","TX","75029"
"us.tx","75030","2016-04-26T03:37:29.0695361Z","US","32.905916","-96.570513","TX","75030"
"us.tx","75032","2016-04-26T03:37:29.0695361Z","US","32.857734","-96.421394","TX","75032"
"us.tx","75033","2016-04-26T03:37:29.0695361Z","US","33.173935","-96.870894","TX","75033"
"us.tx","75034","2016-04-26T03:37:29.0695361Z","US","33.14962","-96.864992","TX","75034"
"us.tx","75035","2016-04-26T03:37:29.0695361Z","US","33.159373","-96.773433","TX","75035"
"us.tx","75037","2016-04-26T03:37:29.0695361Z","US","32.830235","-96.980522","TX","75037"
"us.tx","75038","2016-04-26T03:37:29.0695361Z","US","32.872248","-96.980383","TX","75038"
"us.tx","75039","2016-04-26T03:37:29.0695361Z","US","32.887732","-96.942157","TX","75039"
"us.tx","75040","2016-04-26T03:37:29.0705368Z","US","32.928496","-96.619988","TX","75040"
"us.tx","75041","2016-04-26T03:37:29.0705368Z","US","32.881019","-96.650975","TX","75041"
"us.tx","75042","2016-04-26T03:37:29.0705368Z","US","32.913889","-96.6747","TX","75042"
"us.tx","75043","2016-04-26T03:37:29.0705368Z","US","32.856772","-96.580771","TX","75043"
"us.tx","75044","2016-04-26T03:37:29.0705368Z","US","32.962454","-96.653134","TX","75044"
"us.tx","75045","2016-04-26T03:37:29.0705368Z","US","32.945128","-96.662661","TX","75045"
"us.tx","75046","2016-04-26T03:37:29.0705368Z","US","32.916118","-96.642034","TX","75046"
"us.tx","75047","2016-04-26T03:37:29.0705368Z","US","32.876696","-96.648057","TX","75047"
"us.tx","75048","2016-04-26T03:37:29.0705368Z","US","32.969796","-96.579175","TX","75048"
"us.tx","75049","2016-04-26T03:37:29.0715375Z","US","32.856624","-96.603327","TX","75049"
"us.tx","75050","2016-04-26T03:37:29.0715375Z","US","32.77381","-97.00353","TX","75050"
"us.tx","75051","2016-04-26T03:37:29.0715375Z","US","32.72733","-96.991649","TX","75051"
"us.tx","75052","2016-04-26T03:37:29.0715375Z","US","32.670297","-97.022782","TX","75052"
"us.tx","75053","2016-04-26T03:37:29.0715375Z","US","32.736159","-97.014535","TX","75053"
"us.tx","75054","2016-04-26T03:37:29.0715375Z","US","32.594912","-97.046631","TX","75054"
"us.tx","75056","2016-04-26T03:37:29.0715375Z","US","33.071164","-96.9109","TX","75056"
"us.tx","75057","2016-04-26T03:37:29.0715375Z","US","33.050602","-96.982102","TX","75057"
"us.tx","75058","2016-04-26T03:37:29.0715375Z","US","33.449425","-96.739343","TX","75058"
"us.tx","75060","2016-04-26T03:37:29.0725378Z","US","32.798611","-96.952711","TX","75060"
"us.tx","75061","2016-04-26T03:37:29.0725378Z","US","32.825981","-96.96484","TX","75061"
"us.tx","75062","2016-04-26T03:37:29.0725378Z","US","32.846607","-96.95937","TX","75062"
"us.tx","75063","2016-04-26T03:37:29.0725378Z","US","32.920669","-96.975453","TX","75063"
"us.tx","75065","2016-04-26T03:37:29.0725378Z","US","33.113319","-97.006898","TX","75065"
"us.tx","75067","2016-04-26T03:37:29.0725378Z","US","33.015113","-97.004115","TX","75067"
"us.tx","75068","2016-04-26T03:37:29.0725378Z","US","33.178801","-96.95098","TX","75068"
"us.tx","75069","2016-04-26T03:37:29.0725378Z","US","33.167096","-96.596314","TX","75069"
"us.tx","75070","2016-04-26T03:37:29.0725378Z","US","33.171697","-96.695817","TX","75070"
"us.tx","75071","2016-04-26T03:37:29.0735389Z","US","33.245087","-96.625544","TX","75071"
"us.tx","75074","2016-04-26T03:37:29.0735389Z","US","33.033434","-96.674007","TX","75074"
"us.tx","75075","2016-04-26T03:37:29.0735389Z","US","33.019516","-96.738811","TX","75075"
"us.tx","75076","2016-04-26T03:37:29.0735389Z","US","33.807136","-96.709004","TX","75076"
"us.tx","75077","2016-04-26T03:37:29.0735389Z","US","33.078992","-97.068841","TX","75077"
"us.tx","75078","2016-04-26T03:37:29.0735389Z","US","33.249109","-96.80564","TX","75078"
"us.tx","75080","2016-04-26T03:37:29.0735389Z","US","32.971341","-96.74296","TX","75080"
"us.tx","75081","2016-04-26T03:37:29.0735389Z","US","32.948733","-96.710709","TX","75081"
"us.tx","75082","2016-04-26T03:37:29.0735389Z","US","32.992056","-96.664813","TX","75082"
"us.tx","75083","2016-04-26T03:37:29.0745392Z","US","32.958525","-96.731699","TX","75083"
"us.tx","75085","2016-04-26T03:37:29.0745392Z","US","32.953426","-96.704083","TX","75085"
"us.tx","75086","2016-04-26T03:37:29.0745392Z","US","33.015353","-96.682686","TX","75086"
"us.tx","75087","2016-04-26T03:37:29.0745392Z","US","32.945457","-96.453887","TX","75087"
"us.tx","75088","2016-04-26T03:37:29.0745392Z","US","32.890285","-96.549193","TX","75088"
"us.tx","75089","2016-04-26T03:37:29.0745392Z","US","32.930418","-96.551205","TX","75089"
"us.tx","75090","2016-04-26T03:37:29.0745392Z","US","33.603852","-96.545774","TX","75090"
"us.tx","75091","2016-04-26T03:37:29.0745392Z","US","33.661203","-96.605505","TX","75091"
"us.tx","75092","2016-04-26T03:37:29.0745392Z","US","33.647989","-96.700031","TX","75092"
"us.tx","75093","2016-04-26T03:37:29.0755403Z","US","33.035897","-96.808413","TX","75093"
"us.tx","75094","2016-04-26T03:37:29.0755403Z","US","33.017907","-96.615653","TX","75094"
"us.tx","75097","2016-04-26T03:37:29.0755403Z","US","33.347292","-96.668971","TX","75097"
"us.tx","75098","2016-04-26T03:37:29.0755403Z","US","33.017983","-96.538001","TX","75098"
"us.tx","75099","2016-04-26T03:37:29.0755403Z","US","32.954823","-97.024051","TX","75099"
"us.tx","75101","2016-04-26T03:37:29.0755403Z","US","32.269869","-96.694411","TX","75101"
"us.tx","75102","2016-04-26T03:37:29.0755403Z","US","32.084097","-96.623556","TX","75102"
"us.tx","75103","2016-04-26T03:37:29.0755403Z","US","32.484912","-95.920041","TX","75103"
"us.tx","75104","2016-04-26T03:37:29.0755403Z","US","32.588347","-96.97531","TX","75104"
"us.tx","75105","2016-04-26T03:37:29.0765410Z","US","32.269276","-96.37867","TX","75105"
"us.tx","75106","2016-04-26T03:37:29.0765410Z","US","32.590184","-96.934946","TX","75106"
"us.tx","75109","2016-04-26T03:37:29.0765410Z","US","32.031388","-96.351196","TX","75109"
"us.tx","75110","2016-04-26T03:37:29.0765410Z","US","32.086328","-96.509627","TX","75110"
"us.tx","75114","2016-04-26T03:37:29.0765410Z","US","32.62018","-96.438461","TX","75114"
"us.tx","75115","2016-04-26T03:37:29.0765410Z","US","32.59876","-96.864787","TX","75115"
"us.tx","75116","2016-04-26T03:37:29.0765410Z","US","32.660165","-96.913937","TX","75116"
"us.tx","75117","2016-04-26T03:37:29.0765410Z","US","32.711408","-95.865491","TX","75117"
"us.tx","75118","2016-04-26T03:37:29.0765410Z","US","32.722178","-96.165418","TX","75118"
"us.tx","75119","2016-04-26T03:37:29.0775417Z","US","32.331895","-96.589696","TX","75119"
"us.tx","75120","2016-04-26T03:37:29.0775417Z","US","32.327392","-96.62875","TX","75120"
"us.tx","75121","2016-04-26T03:37:29.0775417Z","US","33.080344","-96.423023","TX","75121"
"us.tx","75123","2016-04-26T03:37:30.3924691Z","US","32.587218","-96.856798","TX","75123"
"us.tx","75124","2016-04-26T03:37:30.3924691Z","US","32.305653","-95.98674","TX","75124"
"us.tx","75125","2016-04-26T03:37:30.3924691Z","US","32.528568","-96.617651","TX","75125"
"us.tx","75126","2016-04-26T03:37:30.3924691Z","US","32.740882","-96.453138","TX","75126"
"us.tx","75127","2016-04-26T03:37:30.3924691Z","US","32.689906","-95.778406","TX","75127"
"us.tx","75132","2016-04-26T03:37:30.3924691Z","US","32.941585","-96.382184","TX","75132"
"us.tx","75134","2016-04-26T03:37:30.3924691Z","US","32.619981","-96.778132","TX","75134"
"us.tx","75135","2016-04-26T03:37:30.3934698Z","US","33.065972","-96.225941","TX","75135"
"us.tx","75137","2016-04-26T03:37:30.3934698Z","US","32.634028","-96.911588","TX","75137"
"us.tx","75138","2016-04-26T03:37:30.3934698Z","US","32.645514","-96.925498","TX","75138"
"us.tx","75140","2016-04-26T03:37:30.3934698Z","US","32.647656","-95.688079","TX","75140"
"us.tx","75141","2016-04-26T03:37:30.3934698Z","US","32.636151","-96.709756","TX","75141"
"us.tx","75142","2016-04-26T03:37:30.3934698Z","US","32.566026","-96.247066","TX","75142"
"us.tx","75143","2016-04-26T03:37:30.3934698Z","US","32.363323","-96.252163","TX","75143"
"us.tx","75144","2016-04-26T03:37:30.3934698Z","US","32.109175","-96.19238","TX","75144"
"us.tx","75146","2016-04-26T03:37:30.3934698Z","US","32.573951","-96.750565","TX","75146"
"us.tx","75147","2016-04-26T03:37:30.3944705Z","US","32.424224","-96.103818","TX","75147"
"us.tx","75148","2016-04-26T03:37:30.3944705Z","US","32.129589","-96.002649","TX","75148"
"us.tx","75149","2016-04-26T03:37:30.3944705Z","US","32.769713","-96.613489","TX","75149"
"us.tx","75150","2016-04-26T03:37:30.3944705Z","US","32.81584","-96.629409","TX","75150"
"us.tx","75151","2016-04-26T03:37:30.3944705Z","US","32.092808","-96.46465","TX","75151"
"us.tx","75152","2016-04-26T03:37:30.3944705Z","US","32.437978","-96.67912","TX","75152"
"us.tx","75153","2016-04-26T03:37:30.3944705Z","US","32.137995","-96.332394","TX","75153"
"us.tx","75154","2016-04-26T03:37:30.3944705Z","US","32.523774","-96.811664","TX","75154"
"us.tx","75155","2016-04-26T03:37:30.3944705Z","US","32.210387","-96.4173","TX","75155"
"us.tx","75156","2016-04-26T03:37:30.3954712Z","US","32.276366","-96.10503","TX","75156"
"us.tx","75157","2016-04-26T03:37:30.3954712Z","US","32.46189","-96.454798","TX","75157"
"us.tx","75158","2016-04-26T03:37:30.3954712Z","US","32.467343","-96.400167","TX","75158"
"us.tx","75159","2016-04-26T03:37:30.3954712Z","US","32.607811","-96.540578","TX","75159"
"us.tx","75160","2016-04-26T03:37:30.3954712Z","US","32.764228","-96.296674","TX","75160"
"us.tx","75161","2016-04-26T03:37:30.3954712Z","US","32.730779","-96.163946","TX","75161"
"us.tx","75163","2016-04-26T03:37:30.3954712Z","US","32.15325","-96.098061","TX","75163"
"us.tx","75164","2016-04-26T03:37:30.3954712Z","US","33.06164","-96.30935","TX","75164"
"us.tx","75165","2016-04-26T03:37:30.3954712Z","US","32.342846","-96.788381","TX","75165"
"us.tx","75166","2016-04-26T03:37:30.3964719Z","US","33.014694","-96.436654","TX","75166"
"us.tx","75167","2016-04-26T03:37:30.3964719Z","US","32.359707","-96.914888","TX","75167"
"us.tx","75168","2016-04-26T03:37:30.3964719Z","US","32.387721","-96.846232","TX","75168"
"us.tx","75169","2016-04-26T03:37:30.3964719Z","US","32.707433","-96.002552","TX","75169"
"us.tx","75172","2016-04-26T03:37:30.3964719Z","US","32.605068","-96.673128","TX","75172"
"us.tx","75173","2016-04-26T03:37:30.3964719Z","US","33.049633","-96.395915","TX","75173"
"us.tx","75180","2016-04-26T03:37:30.3964719Z","US","32.718999","-96.618868","TX","75180"
"us.tx","75181","2016-04-26T03:37:30.3964719Z","US","32.728325","-96.555573","TX","75181"
"us.tx","75182","2016-04-26T03:37:30.3974726Z","US","32.80123","-96.554268","TX","75182"
"us.tx","75185","2016-04-26T03:37:30.3974726Z","US","32.77547","-96.599232","TX","75185"
"us.tx","75187","2016-04-26T03:37:30.3974726Z","US","32.77547","-96.599232","TX","75187"
"us.tx","75189","2016-04-26T03:37:30.3974726Z","US","32.952548","-96.308409","TX","75189"
"us.tx","75201","2016-04-26T03:37:30.3974726Z","US","32.787259","-96.798995","TX","75201"
"us.tx","75202","2016-04-26T03:37:30.3974726Z","US","32.779804","-96.803667","TX","75202"
"us.tx","75203","2016-04-26T03:37:30.3974726Z","US","32.742997","-96.801325","TX","75203"
"us.tx","75204","2016-04-26T03:37:30.3974726Z","US","32.801978","-96.789011","TX","75204"
"us.tx","75205","2016-04-26T03:37:30.3974726Z","US","32.836655","-96.795874","TX","75205"
"us.tx","75206","2016-04-26T03:37:30.3984737Z","US","32.831335","-96.770294","TX","75206"
"us.tx","75207","2016-04-26T03:37:30.3984737Z","US","32.783962","-96.821165","TX","75207"
"us.tx","75208","2016-04-26T03:37:30.3984737Z","US","32.753226","-96.84002","TX","75208"
"us.tx","75209","2016-04-26T03:37:30.3984737Z","US","32.848786","-96.826316","TX","75209"
"us.tx","75210","2016-04-26T03:37:30.3984737Z","US","32.763308","-96.735466","TX","75210"
"us.tx","75211","2016-04-26T03:37:30.3994740Z","US","32.73528","-96.900298","TX","75211"
"us.tx","75212","2016-04-26T03:37:30.3994740Z","US","32.780314","-96.883056","TX","75212"
"us.tx","75214","2016-04-26T03:37:30.3994740Z","US","32.829038","-96.743466","TX","75214"
"us.tx","75215","2016-04-26T03:37:30.3994740Z","US","32.749871","-96.764293","TX","75215"
"us.tx","75216","2016-04-26T03:37:30.3994740Z","US","32.710068","-96.787348","TX","75216"
"us.tx","75217","2016-04-26T03:37:30.3994740Z","US","32.711356","-96.681539","TX","75217"
"us.tx","75218","2016-04-26T03:37:30.4004747Z","US","32.841426","-96.703508","TX","75218"
"us.tx","75219","2016-04-26T03:37:30.4004747Z","US","32.810797","-96.813152","TX","75219"
"us.tx","75220","2016-04-26T03:37:30.4004747Z","US","32.867004","-96.877852","TX","75220"
"us.tx","75221","2016-04-26T03:37:30.4004747Z","US","32.841998","-96.772449","TX","75221"
"us.tx","75222","2016-04-26T03:37:30.4004747Z","US","32.742232","-96.830572","TX","75222"
"us.tx","75223","2016-04-26T03:37:30.4004747Z","US","32.792652","-96.744355","TX","75223"
"us.tx","75224","2016-04-26T03:37:30.4004747Z","US","32.711125","-96.839263","TX","75224"
"us.tx","75225","2016-04-26T03:37:30.4004747Z","US","32.865171","-96.791023","TX","75225"
"us.tx","75226","2016-04-26T03:37:30.4014758Z","US","32.782858","-96.776349","TX","75226"
"us.tx","75227","2016-04-26T03:37:30.4014758Z","US","32.770204","-96.687482","TX","75227"
"us.tx","75228","2016-04-26T03:37:30.4014758Z","US","32.824045","-96.679224","TX","75228"
"us.tx","75229","2016-04-26T03:37:30.4014758Z","US","32.894253","-96.862109","TX","75229"
"us.tx","75230","2016-04-26T03:37:30.4014758Z","US","32.902346","-96.792709","TX","75230"
"us.tx","75231","2016-04-26T03:37:30.4024761Z","US","32.877553","-96.749806","TX","75231"
"us.tx","75232","2016-04-26T03:37:30.4024761Z","US","32.660195","-96.839809","TX","75232"
"us.tx","75233","2016-04-26T03:37:30.4024761Z","US","32.70516","-96.872757","TX","75233"
"us.tx","75234","2016-04-26T03:37:30.4024761Z","US","32.923819","-96.890318","TX","75234"
"us.tx","75235","2016-04-26T03:37:30.4024761Z","US","32.831531","-96.847983","TX","75235"
"us.tx","75236","2016-04-26T03:37:30.4024761Z","US","32.685106","-96.935238","TX","75236"
"us.tx","75237","2016-04-26T03:37:30.4024761Z","US","32.667203","-96.873222","TX","75237"
"us.tx","75238","2016-04-26T03:37:30.4024761Z","US","32.87859","-96.707535","TX","75238"
"us.tx","75240","2016-04-26T03:37:30.4024761Z","US","32.932695","-96.788393","TX","75240"
"us.tx","75241","2016-04-26T03:37:30.4034773Z","US","32.665459","-96.756815","TX","75241"
"us.tx","75242","2016-04-26T03:37:30.4034773Z","US","32.779138","-96.802854","TX","75242"
"us.tx","75243","2016-04-26T03:37:30.4034773Z","US","32.911712","-96.73553","TX","75243"
"us.tx","75244","2016-04-26T03:37:30.4034773Z","US","32.925259","-96.836477","TX","75244"
"us.tx","75245","2016-04-26T03:37:30.4034773Z","US","32.821024","-96.840248","TX","75245"
"us.tx","75246","2016-04-26T03:37:30.4034773Z","US","32.792765","-96.772802","TX","75246"
"us.tx","75247","2016-04-26T03:37:30.4034773Z","US","32.813802","-96.879505","TX","75247"
"us.tx","75248","2016-04-26T03:37:30.4044775Z","US","32.969411","-96.795426","TX","75248"
"us.tx","75249","2016-04-26T03:37:30.4044775Z","US","32.644326","-96.962605","TX","75249"
"us.tx","75250","2016-04-26T03:37:30.4044775Z","US","32.780186","-96.80183","TX","75250"
"us.tx","75251","2016-04-26T03:37:30.4044775Z","US","32.918533","-96.772788","TX","75251"
"us.tx","75252","2016-04-26T03:37:30.4044775Z","US","32.997984","-96.789337","TX","75252"
"us.tx","75253","2016-04-26T03:37:30.4044775Z","US","32.672569","-96.61889","TX","75253"
"us.tx","75254","2016-04-26T03:37:30.4044775Z","US","32.94603","-96.801005","TX","75254"
"us.tx","75260","2016-04-26T03:37:30.4044775Z","US","32.768079","-96.830286","TX","75260"
"us.tx","75261","2016-04-26T03:37:30.4044775Z","US","32.891481","-97.039585","TX","75261"
"us.tx","75262","2016-04-26T03:37:31.4211949Z","US","32.742232","-96.830572","TX","75262"
"us.tx","75263","2016-04-26T03:37:31.4211949Z","US","32.742232","-96.830572","TX","75263"
"us.tx","75264","2016-04-26T03:37:31.4211949Z","US","32.742232","-96.830572","TX","75264"
"us.tx","75265","2016-04-26T03:37:31.4211949Z","US","32.742232","-96.830572","TX","75265"
"us.tx","75266","2016-04-26T03:37:31.4221960Z","US","32.768125","-96.828163","TX","75266"
"us.tx","75267","2016-04-26T03:37:31.4221960Z","US","32.768125","-96.828163","TX","75267"
"us.tx","75270","2016-04-26T03:37:31.4221960Z","US","32.780872","-96.802154","TX","75270"
"us.tx","75275","2016-04-26T03:37:31.4221960Z","US","32.843233","-96.784991","TX","75275"
"us.tx","75277","2016-04-26T03:37:31.4221960Z","US","32.738496","-96.747228","TX","75277"
"us.tx","75283","2016-04-26T03:37:31.4221960Z","US","32.768125","-96.828163","TX","75283"
"us.tx","75284","2016-04-26T03:37:31.4221960Z","US","32.768125","-96.828163","TX","75284"
"us.tx","75285","2016-04-26T03:37:31.4221960Z","US","32.768125","-96.828163","TX","75285"
"us.tx","75286","2016-04-26T03:37:31.4221960Z","US","32.768125","-96.828163","TX","75286"
"us.tx","75287","2016-04-26T03:37:31.4221960Z","US","33.00035","-96.84108","TX","75287"
"us.tx","75301","2016-04-26T03:37:31.4231967Z","US","32.660031","-96.882467","TX","75301"
"us.tx","75303","2016-04-26T03:37:31.4231967Z","US","32.737946","-96.682895","TX","75303"
"us.tx","75310","2016-04-26T03:37:31.4231967Z","US","32.789682","-96.809783","TX","75310"
"us.tx","75312","2016-04-26T03:37:31.4231967Z","US","32.768125","-96.828163","TX","75312"
"us.tx","75313","2016-04-26T03:37:31.4231967Z","US","32.783297","-96.79859","TX","75313"
"us.tx","75315","2016-04-26T03:37:31.4231967Z","US","32.767721","-96.795657","TX","75315"
"us.tx","75320","2016-04-26T03:37:31.4231967Z","US","32.768125","-96.828163","TX","75320"
"us.tx","75323","2016-04-26T03:37:31.4231967Z","US","32.768125","-96.828163","TX","75323"
"us.tx","75326","2016-04-26T03:37:31.4231967Z","US","32.768079","-96.830286","TX","75326"
"us.tx","75334","2016-04-26T03:37:31.4241970Z","US","32.768079","-96.830286","TX","75334"
"us.tx","75336","2016-04-26T03:37:31.4241970Z","US","32.686508","-96.587605","TX","75336"
"us.tx","75339","2016-04-26T03:37:31.4241970Z","US","32.708699","-96.801733","TX","75339"
"us.tx","75340","2016-04-26T03:37:31.4241970Z","US","32.768079","-96.830286","TX","75340"
"us.tx","75342","2016-04-26T03:37:31.4241970Z","US","32.77025","-96.863285","TX","75342"
"us.tx","75343","2016-04-26T03:37:31.4241970Z","US","32.768079","-96.830286","TX","75343"
"us.tx","75344","2016-04-26T03:37:31.4241970Z","US","32.768079","-96.830286","TX","75344"
"us.tx","75354","2016-04-26T03:37:31.4241970Z","US","32.860277","-96.887197","TX","75354"
"us.tx","75355","2016-04-26T03:37:31.4241970Z","US","32.891499","-96.704126","TX","75355"
"us.tx","75356","2016-04-26T03:37:31.4251977Z","US","32.809402","-96.889566","TX","75356"
"us.tx","75357","2016-04-26T03:37:31.4251977Z","US","32.821612","-96.676052","TX","75357"
"us.tx","75358","2016-04-26T03:37:31.4251977Z","US","32.826254","-96.859694","TX","75358"
"us.tx","75359","2016-04-26T03:37:31.4251977Z","US","32.812733","-96.75695","TX","75359"
"us.tx","75360","2016-04-26T03:37:31.4251977Z","US","32.849114","-96.769914","TX","75360"
"us.tx","75367","2016-04-26T03:37:31.4251977Z","US","32.894093","-96.802905","TX","75367"
"us.tx","75368","2016-04-26T03:37:31.4251977Z","US","32.917977","-96.989182","TX","75368"
"us.tx","75370","2016-04-26T03:37:31.4251977Z","US","32.990003","-96.831127","TX","75370"
"us.tx","75371","2016-04-26T03:37:31.4251977Z","US","32.791562","-96.77405","TX","75371"
"us.tx","75372","2016-04-26T03:37:31.4261984Z","US","32.842028","-96.772665","TX","75372"
"us.tx","75373","2016-04-26T03:37:31.4261984Z","US","32.768125","-96.828163","TX","75373"
"us.tx","75374","2016-04-26T03:37:31.4261984Z","US","32.913648","-96.74426","TX","75374"
"us.tx","75376","2016-04-26T03:37:31.4261984Z","US","32.705153","-96.840739","TX","75376"
"us.tx","75378","2016-04-26T03:37:31.4261984Z","US","32.895238","-96.885734","TX","75378"
"us.tx","75379","2016-04-26T03:37:31.4261984Z","US","32.939856","-96.843102","TX","75379"
"us.tx","75380","2016-04-26T03:37:31.4261984Z","US","32.933675","-96.817544","TX","75380"
"us.tx","75381","2016-04-26T03:37:31.4261984Z","US","32.933712","-96.888139","TX","75381"
"us.tx","75382","2016-04-26T03:37:31.4261984Z","US","32.864287","-96.743979","TX","75382"
"us.tx","75387","2016-04-26T03:37:31.4261984Z","US","32.696649","-96.895615","TX","75387"
"us.tx","75389","2016-04-26T03:37:31.4271991Z","US","32.909064","-96.699967","TX","75389"
"us.tx","75390","2016-04-26T03:37:31.4271991Z","US","32.811567","-96.83705","TX","75390"
"us.tx","75391","2016-04-26T03:37:31.4271991Z","US","32.948584","-96.824816","TX","75391"
"us.tx","75392","2016-04-26T03:37:31.4271991Z","US","32.768125","-96.828163","TX","75392"
"us.tx","75393","2016-04-26T03:37:31.4271991Z","US","32.824971","-96.709966","TX","75393"
"us.tx","75394","2016-04-26T03:37:31.4271991Z","US","32.831613","-96.706309","TX","75394"
"us.tx","75395","2016-04-26T03:37:31.4271991Z","US","32.784709","-96.796809","TX","75395"
"us.tx","75397","2016-04-26T03:37:31.4271991Z","US","32.768079","-96.830286","TX","75397"
"us.tx","75398","2016-04-26T03:37:31.4271991Z","US","32.764812","-96.862147","TX","75398"
"us.tx","75401","2016-04-26T03:37:31.4282003Z","US","33.187148","-96.11672","TX","75401"
"us.tx","75402","2016-04-26T03:37:31.4282003Z","US","33.068567","-96.087223","TX","75402"
"us.tx","75403","2016-04-26T03:37:31.4282003Z","US","33.138264","-96.10872","TX","75403"
"us.tx","75404","2016-04-26T03:37:31.4282003Z","US","33.107123","-96.109419","TX","75404"
"us.tx","75407","2016-04-26T03:37:31.4282003Z","US","33.147391","-96.487769","TX","75407"
"us.tx","75409","2016-04-26T03:37:31.4282003Z","US","33.351238","-96.526019","TX","75409"
"us.tx","75410","2016-04-26T03:37:31.4282003Z","US","32.792135","-95.624193","TX","75410"
"us.tx","75411","2016-04-26T03:37:31.4282003Z","US","33.863449","-95.422694","TX","75411"
"us.tx","75412","2016-04-26T03:37:31.4282003Z","US","33.830207","-95.144217","TX","75412"
"us.tx","75413","2016-04-26T03:37:31.4292010Z","US","33.432775","-96.164949","TX","75413"
"us.tx","75414","2016-04-26T03:37:31.4292010Z","US","33.622335","-96.431711","TX","75414"
"us.tx","75415","2016-04-26T03:37:31.4292010Z","US","33.473559","-95.773595","TX","75415"
"us.tx","75416","2016-04-26T03:37:31.4292010Z","US","33.720703","-95.371392","TX","75416"
"us.tx","75417","2016-04-26T03:37:31.4292010Z","US","33.448974","-95.138227","TX","75417"
"us.tx","75418","2016-04-26T03:37:31.4292010Z","US","33.555822","-96.199097","TX","75418"
"us.tx","75420","2016-04-26T03:37:31.4292010Z","US","33.118364","-95.730913","TX","75420"
"us.tx","75421","2016-04-26T03:37:31.4292010Z","US","33.624236","-95.673187","TX","75421"
"us.tx","75422","2016-04-26T03:37:31.4292010Z","US","33.145492","-95.931133","TX","75422"
"us.tx","75423","2016-04-26T03:37:31.4302017Z","US","33.284831","-96.197886","TX","75423"
"us.tx","75424","2016-04-26T03:37:31.4302017Z","US","33.30079","-96.391266","TX","75424"
"us.tx","75425","2016-04-26T03:37:31.4302017Z","US","33.868945","-95.570526","TX","75425"
"us.tx","75426","2016-04-26T03:37:31.4302017Z","US","33.639941","-94.998025","TX","75426"
"us.tx","75428","2016-04-26T03:37:31.4302017Z","US","33.266878","-95.92911","TX","75428"
"us.tx","75429","2016-04-26T03:37:31.4302017Z","US","33.249933","-95.898271","TX","75429"
"us.tx","75431","2016-04-26T03:37:31.4302017Z","US","33.073753","-95.37503","TX","75431"
"us.tx","75432","2016-04-26T03:37:31.4302017Z","US","33.39805","-95.592768","TX","75432"
"us.tx","75433","2016-04-26T03:37:31.4302017Z","US","33.112659","-95.787571","TX","75433"
"us.tx","75434","2016-04-26T03:37:31.4312019Z","US","33.42648","-95.360253","TX","75434"
"us.tx","75435","2016-04-26T03:37:31.4312019Z","US","33.504865","-95.364248","TX","75435"
"us.tx","75436","2016-04-26T03:37:31.4312019Z","US","33.673989","-95.247863","TX","75436"
